exp_id,true_r,true_i0,true_N,rho_true,true_label,majority_vote,correct,x_count,o_count,n_replicates,per_replicate_labels
exp001,0.9436,6,15,0.300029,O,X,0,11,9,20,"X,X,O,X,O,O,X,O,X,X,O,O,X,X,X,O,X,X,O,O"
exp001,1.1906,6,15,0.700047,X,X,1,17,3,20,"X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,O,X,O"
exp001,0.9099,7,15,0.300018,O,O,1,8,12,20,"X,X,O,O,O,O,O,X,X,O,O,O,O,O,X,O,X,X,X,O"
exp001,1.1413,7,15,0.699935,X,X,1,18,2,20,"X,O,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X"
exp001,0.8762,8,15,0.300076,O,O,1,8,12,20,"X,O,O,O,O,O,X,O,O,O,X,O,X,O,O,X,O,X,X,X"
exp001,1.099,8,15,0.69995,X,X,1,12,8,20,"X,O,X,X,X,O,O,X,O,O,X,X,X,O,O,O,X,X,X,X"
exp001,0.8399,9,15,0.299931,O,O,1,7,13,20,"X,O,O,X,O,O,O,X,O,O,X,X,O,O,X,O,O,X,O,O"
exp001,1.0598,9,15,0.700015,X,X,1,14,6,20,"X,O,O,X,X,O,O,X,X,X,X,X,O,X,X,X,X,O,X,X"
exp001,0.7981,10,15,0.300043,O,X,0,11,9,20,"X,O,X,X,O,X,O,X,X,X,O,O,O,O,X,O,X,X,O,X"
exp001,1.0206,10,15,0.700016,X,X,1,15,5,20,"X,O,O,O,X,X,X,X,X,X,X,X,O,X,X,O,X,X,X,X"
exp001,0.7453,11,15,0.300037,O,O,1,5,15,20,"O,O,O,O,O,O,O,O,O,O,X,X,X,X,O,O,O,X,O,O"
exp001,0.9781,11,15,0.700078,X,X,1,11,9,20,"X,O,X,X,O,O,O,X,O,O,O,X,X,X,O,X,X,O,X,X"
exp001,0.6707,12,15,0.299957,O,O,1,6,14,20,"O,O,X,O,O,O,X,X,O,O,O,O,O,O,X,X,O,X,O,O"
exp001,0.9266,12,15,0.699936,X,O,0,9,11,20,"X,O,X,X,O,X,O,X,O,X,O,X,O,O,O,X,O,X,O,O"
exp001,0.5478,13,15,0.300001,O,O,1,6,14,20,"O,X,O,O,X,O,O,O,O,O,O,X,O,O,X,X,O,O,X,O"
exp001,0.853,13,15,0.699979,X,O,0,7,13,20,"O,O,O,X,O,X,O,X,O,X,O,O,O,O,X,X,X,O,O,O"
exp001,0.3,14,15,0.3,O,O,1,4,16,20,"O,X,O,O,O,O,O,O,X,X,O,O,O,O,O,O,X,O,O,O"
exp001,0.7015,14,15,0.700029,X,O,0,3,17,20,"O,O,O,O,O,X,O,O,O,O,O,O,X,X,O,O,O,O,O,O"
exp001,1.6661,1,15,0.399985,O,O,1,8,12,20,"X,X,X,O,X,O,X,O,O,O,O,O,X,O,O,O,O,O,X,X"
exp001,1.2806,2,15,0.400012,O,O,1,9,11,20,"O,O,X,X,X,O,X,O,O,X,X,O,O,O,X,X,O,O,X,O"
exp001,1.5799,2,15,0.600002,X,X,1,12,8,20,"X,X,X,X,O,O,O,X,O,O,X,O,X,X,X,X,O,X,X,O"
exp001,1.1577,3,15,0.399991,O,O,1,9,11,20,"O,X,X,O,O,O,O,O,O,X,X,O,X,X,O,O,X,X,O,X"
exp001,1.3497,3,15,0.599964,X,X,1,14,6,20,"O,X,X,O,X,X,X,X,X,X,X,X,X,X,X,O,O,X,O,O"
exp001,1.0887,4,15,0.399977,O,X,0,11,9,20,"O,X,O,X,O,O,O,X,X,X,X,O,O,X,X,X,O,O,X,X"
exp001,1.2392,4,15,0.599977,X,X,1,12,8,20,"O,X,X,X,X,O,O,X,X,X,X,X,X,O,O,O,O,X,O,X"
exp001,1.0398,5,15,0.400067,O,X,0,12,8,20,"X,X,X,O,O,X,O,X,X,X,X,O,O,X,O,X,O,O,X,X"
exp001,1.1693,5,15,0.599965,X,X,1,15,5,20,"X,X,X,X,O,X,X,X,X,X,O,X,X,O,X,X,O,X,O,X"
exp001,1.0,6,15,0.4,O,X,0,11,9,20,"X,O,O,O,X,O,X,O,X,X,X,X,O,O,X,X,O,X,X,O"
exp001,1.1176,6,15,0.60001,X,X,1,14,6,20,"X,O,X,O,X,O,X,X,X,X,X,X,X,O,X,O,X,O,X,X"
exp001,0.9645,7,15,0.400007,O,X,0,11,9,20,"O,O,O,X,O,X,X,X,O,X,O,X,O,X,O,X,X,O,X,X"
exp001,1.075,7,15,0.600037,X,X,1,15,5,20,"X,O,X,X,O,X,X,X,X,O,O,O,X,X,X,X,X,X,X,X"
exp001,0.9303,8,15,0.400092,O,O,1,9,11,20,"X,O,X,O,O,O,O,O,X,X,X,X,O,O,X,O,O,X,O,X"
exp001,1.0368,8,15,0.599982,X,X,1,13,7,20,"X,O,X,X,X,O,O,X,X,X,O,O,O,X,X,X,O,X,X,X"
exp001,0.8948,9,15,0.400038,O,O,1,6,14,20,"X,O,O,O,O,O,X,O,O,X,O,O,X,O,X,O,O,O,O,X"
exp001,1.0,9,15,0.6,X,T,0,10,10,20,"X,O,X,O,O,O,X,O,X,X,X,X,O,X,X,O,O,X,O,O"
exp001,0.8552,10,15,0.400012,O,O,1,7,13,20,"X,O,O,O,O,O,X,O,O,O,X,O,O,O,X,X,X,O,X,O"
exp001,0.9618,10,15,0.600072,X,X,1,13,7,20,"X,O,O,O,X,O,X,O,X,X,X,X,O,X,X,X,X,X,X,O"
exp001,0.807,11,15,0.40007,O,T,0,10,10,20,"O,X,O,O,O,X,X,X,O,O,X,O,X,X,X,O,O,X,O,X"
exp001,0.9185,11,15,0.599975,X,O,0,9,11,20,"X,O,X,X,O,O,O,O,X,O,O,O,X,O,X,O,X,X,O,X"
exp001,0.7409,12,15,0.400028,O,O,1,7,13,20,"O,O,X,O,X,O,O,O,O,O,X,O,O,X,X,O,X,O,X,O"
exp001,0.8638,12,15,0.60004,X,X,1,12,8,20,"X,O,X,X,O,X,O,X,X,X,X,X,X,O,O,O,O,X,X,O"
exp001,0.633,13,15,0.400059,O,O,1,2,18,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O,O,X,O,O"
exp001,0.7809,13,15,0.60001,X,O,0,2,18,20,"O,O,X,O,O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O"
exp001,0.4,14,15,0.399999,O,O,1,5,15,20,"O,O,O,X,X,O,O,O,X,O,O,O,O,O,O,O,X,X,O,O"
exp001,0.6002,14,15,0.600011,X,O,0,3,17,20,"O,O,O,O,O,O,X,O,O,O,X,O,O,O,O,X,O,O,O,O"
exp001,1.0653,1,15,0.100026,O,O,1,2,18,20,"O,O,O,O,O,O,O,O,O,O,X,O,O,O,O,X,O,O,O,O"
exp001,0.9591,2,15,0.100024,O,O,1,4,16,20,"O,O,O,O,X,O,X,O,O,X,X,O,O,O,O,O,O,O,O,O"
exp001,0.9043,3,15,0.100024,O,O,1,4,16,20,"O,O,O,X,O,O,O,X,O,O,O,O,O,X,O,O,O,O,O,X"
exp001,0.8642,4,15,0.099998,O,O,1,3,17,20,"O,O,O,O,O,O,O,O,X,O,O,O,O,O,O,O,X,O,X,O"
exp001,1.7776,4,15,0.900008,X,X,1,19,1,20,"X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X"
exp001,0.8298,5,15,0.099978,O,O,1,5,15,20,"O,X,X,O,O,O,X,O,O,O,O,O,O,O,O,X,O,X,O,O"
exp001,1.582,5,15,0.900007,X,X,1,19,1,20,"X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X"
exp001,0.7972,6,15,0.100005,O,O,1,6,14,20,"O,X,X,O,O,X,X,O,O,O,O,X,O,O,X,O,O,O,O,O"
exp001,1.4604,6,15,0.899991,X,X,1,16,4,20,"X,X,X,X,O,X,X,X,X,X,X,X,X,X,O,O,X,O,X,X"
exp001,0.7638,7,15,0.100025,O,O,1,5,15,20,"O,X,O,O,O,O,X,O,O,O,O,O,X,O,X,O,O,O,X,O"
exp001,1.3751,7,15,0.90001,X,X,1,19,1,20,"X,X,X,X,X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X"
exp001,0.7272,8,15,0.099972,O,O,1,3,17,20,"X,O,O,O,O,O,O,X,O,O,O,O,O,O,X,O,O,O,O,O"
exp001,1.3093,8,15,0.900006,X,X,1,20,0,20,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X"
exp001,0.6847,9,15,0.099972,O,O,1,3,17,20,"X,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O,X,O,O,O"
exp001,1.2544,9,15,0.900001,X,X,1,18,2,20,"X,O,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X"
exp001,0.6321,10,15,0.099984,O,O,1,4,16,20,"X,O,O,O,O,X,O,O,O,X,O,O,O,O,O,O,O,O,X,O"
exp001,1.2051,10,15,0.900016,X,X,1,17,3,20,"X,O,X,X,O,X,X,X,X,X,X,X,X,X,O,X,X,X,X,X"
exp001,0.5626,11,15,0.100023,O,O,1,3,17,20,"X,O,O,X,O,O,O,O,O,O,O,O,O,X,O,O,O,O,O,O"
exp001,1.1571,11,15,0.899976,X,X,1,16,4,20,"X,X,X,X,X,X,O,X,X,X,X,O,X,O,X,X,O,X,X,X"
exp001,0.4642,12,15,0.100018,O,O,1,2,18,20,"O,X,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,X,O"
exp001,1.1059,12,15,0.900026,X,X,1,11,9,20,"X,O,O,O,X,X,X,X,O,X,X,O,O,X,X,O,X,O,X,O"
exp001,0.3162,13,15,0.099982,O,O,1,0,20,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
exp001,1.0427,13,15,0.900015,X,X,1,12,8,20,"X,X,O,O,X,X,X,X,O,O,X,X,O,X,O,X,X,O,X,O"
exp001,0.1,14,15,0.1,O,O,1,0,20,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
exp001,0.9387,14,15,0.899972,X,O,0,5,15,20,"X,O,O,O,O,X,O,O,X,O,O,O,X,X,O,O,O,O,O,O"
