exp_id,true_r,true_i0,true_N,rho_true,true_label,majority_vote,correct,x_count,o_count,n_replicates,per_replicate_labels
exp001,1.0661,11,20,0.700047,X,X,1,15,5,20,"O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,O,O,X,X,X"
exp001,0.8774,12,20,0.300051,O,O,1,8,12,20,"X,X,O,O,O,O,O,O,O,O,O,X,X,O,O,O,X,X,X,X"
exp001,1.0445,12,20,0.699968,X,X,1,13,7,20,"X,O,X,O,X,O,X,X,X,X,X,X,O,O,X,X,O,X,X,O"
exp001,0.8533,13,20,0.300077,O,O,1,9,11,20,"X,O,O,X,O,O,O,X,X,O,O,O,X,O,X,X,X,X,O,O"
exp001,1.0228,13,20,0.699941,X,X,1,15,5,20,"X,O,X,O,O,X,X,X,X,X,X,X,X,X,X,X,O,X,O,X"
exp001,0.8248,14,20,0.299979,O,O,1,4,16,20,"O,O,O,O,O,O,O,O,O,X,O,X,O,O,O,X,O,O,O,X"
exp001,1.0,14,20,0.7,X,X,1,15,5,20,"X,O,X,O,O,X,X,X,O,X,X,X,X,X,X,X,X,X,X,O"
exp001,0.7892,15,20,0.300001,O,O,1,7,13,20,"O,O,O,O,O,O,O,O,X,O,X,X,O,X,O,O,X,X,X,O"
exp001,0.9746,15,20,0.699904,X,X,1,15,5,20,"X,X,O,X,O,X,X,X,X,X,X,X,X,X,O,O,X,X,O,X"
exp001,0.7412,16,20,0.300063,O,O,1,8,12,20,"O,O,X,O,X,O,O,O,X,X,X,O,O,O,O,O,X,X,X,O"
exp001,0.9445,16,20,0.700077,X,X,1,13,7,20,"O,X,O,X,X,X,X,X,O,X,X,X,O,O,X,O,O,X,X,X"
exp001,0.6696,17,20,0.299995,O,O,1,1,19,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O"
exp001,0.9047,17,20,0.700004,X,O,0,8,12,20,"O,O,X,X,O,O,O,O,X,O,O,X,O,O,O,X,X,X,O,X"
exp001,0.5477,18,20,0.299971,O,O,1,1,19,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O,O,O"
exp001,0.8425,18,20,0.700069,X,O,0,5,15,20,"O,O,O,O,X,O,O,X,O,O,O,O,X,O,O,O,O,X,X,O"
exp001,0.3,19,20,0.3,O,O,1,0,20,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
exp001,0.7002,19,20,0.699959,X,O,0,3,17,20,"O,O,O,O,X,O,O,X,O,O,O,O,O,O,O,O,O,X,O,O"
exp001,1.0892,1,20,0.100002,O,O,1,7,13,20,"O,O,O,O,X,O,O,X,X,X,O,O,X,O,O,O,X,X,O,O"
exp001,1.0,2,20,0.1,O,O,1,7,13,20,"X,O,O,O,X,O,O,X,O,X,O,X,X,O,X,O,O,O,O,O"
exp001,0.9569,3,20,0.099957,O,O,1,5,15,20,"O,X,O,O,O,O,X,X,O,X,O,O,O,O,O,O,O,O,X,O"
exp001,0.9273,4,20,0.099991,O,O,1,4,16,20,"O,O,O,X,O,O,X,O,X,O,X,O,O,O,O,O,O,O,O,O"
exp001,1.7782,4,20,0.899991,X,X,1,17,3,20,"X,X,X,O,X,X,X,O,O,X,X,X,X,X,X,X,X,X,X,X"
exp001,0.9035,5,20,0.09998,O,O,1,6,14,20,"O,O,X,X,O,O,O,O,O,X,X,O,O,O,O,O,O,O,X,X"
exp001,1.5846,5,20,0.899998,X,X,1,20,0,20,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X"
exp001,0.8826,6,20,0.10001,O,O,1,7,13,20,"O,O,O,X,O,O,X,O,X,X,O,O,O,X,O,O,O,O,X,X"
exp001,1.4668,6,20,0.900014,X,X,1,17,3,20,"X,X,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,O,X"
exp001,0.863,7,20,0.100024,O,O,1,6,14,20,"O,O,O,O,X,O,X,X,O,O,X,X,O,O,O,X,O,O,O,O"
exp001,1.3869,7,20,0.899981,X,X,1,18,2,20,"X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X"
exp001,0.8437,8,20,0.100034,O,O,1,7,13,20,"O,X,O,O,O,O,X,X,O,O,O,O,O,O,O,X,X,X,O,X"
exp001,1.3285,8,20,0.900005,X,X,1,19,1,20,"X,X,X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X"
exp001,0.8239,9,20,0.100052,O,O,1,5,15,20,"O,X,O,O,O,O,O,X,X,O,O,O,O,O,X,O,O,O,X,O"
exp001,1.283,9,20,0.900002,X,X,1,19,1,20,"X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X"
exp001,0.8027,10,20,0.099953,O,O,1,2,18,20,"O,X,O,O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O,O"
exp001,1.2457,10,20,0.899978,X,X,1,18,2,20,"X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O"
exp001,0.7794,11,20,0.099973,O,O,1,4,16,20,"O,X,O,O,O,O,O,O,O,O,O,O,X,O,X,O,O,O,O,X"
exp001,1.2138,11,20,0.899996,X,X,1,17,3,20,"X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,O,O,X,X,X"
exp001,0.7527,12,20,0.099966,O,O,1,4,16,20,"O,O,X,O,X,O,O,O,O,O,O,X,O,O,O,X,O,O,O,O"
exp001,1.1853,12,20,0.900003,X,X,1,20,0,20,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X"
exp001,0.721,13,20,0.099988,O,O,1,5,15,20,"O,X,O,O,O,X,O,O,O,O,O,O,O,X,O,X,O,O,X,O"
exp001,1.1588,13,20,0.900021,X,X,1,20,0,20,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X"
exp001,0.6818,14,20,0.100024,O,O,1,1,19,20,"O,O,O,O,O,O,O,X,O,O,O,O,O,O,O,O,O,O,O,O"
exp001,1.133,14,20,0.899975,X,X,1,19,1,20,"X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X"
exp001,0.6311,15,20,0.100023,O,O,1,3,17,20,"O,O,O,O,O,O,O,O,O,O,O,O,X,O,O,O,X,O,O,X"
exp001,1.1068,15,20,0.900013,X,X,1,14,6,20,"X,O,X,O,O,O,X,X,X,X,X,O,X,X,X,X,O,X,X,X"
exp001,0.5624,16,20,0.100033,O,O,1,1,19,20,"O,O,O,O,X,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
exp001,1.0784,16,20,0.900009,X,X,1,19,1,20,"X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X"
exp001,0.4642,17,20,0.100026,O,O,1,0,20,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
exp001,1.045,17,20,0.900004,X,X,1,12,8,20,"X,X,O,X,X,O,X,X,O,O,O,O,O,X,O,X,X,X,X,X"
exp001,0.3162,18,20,0.099982,O,O,1,1,19,20,"O,O,O,O,O,O,O,X,O,O,O,O,O,O,O,O,O,O,O,O"
exp001,1.0,18,20,0.9,X,O,0,8,12,20,"X,O,O,O,X,X,O,O,X,O,O,O,O,O,X,X,O,O,X,X"
exp001,0.1,19,20,0.1,O,O,1,0,20,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
exp001,0.9181,19,20,0.899994,X,O,0,0,20,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
exp001,1.2462,1,20,0.200011,O,O,1,8,12,20,"O,O,O,O,X,O,X,X,O,O,O,O,O,X,X,X,O,O,X,X"
exp001,1.0965,2,20,0.199946,O,T,0,10,10,20,"X,X,X,O,O,X,X,O,X,O,O,X,O,O,X,X,O,O,O,X"
exp001,1.037,3,20,0.199946,O,X,0,11,9,20,"O,X,X,O,O,X,X,O,X,O,X,X,O,O,X,X,O,X,O,X"
exp001,1.7099,3,20,0.799991,X,X,1,17,3,20,"X,X,X,X,X,X,X,X,X,X,X,O,X,O,O,X,X,X,X,X"
exp001,1.0,4,20,0.2,O,O,1,7,13,20,"X,X,O,O,X,O,O,X,X,O,X,O,X,O,O,O,O,O,O,O"
exp001,1.4949,4,20,0.800017,X,X,1,15,5,20,"X,X,O,X,X,X,X,O,X,O,O,X,X,X,X,X,O,X,X,X"
exp001,0.9723,5,20,0.200033,O,O,1,3,17,20,"O,X,O,X,O,O,O,O,O,X,O,O,O,O,O,O,O,O,O,O"
exp001,1.3779,5,20,0.799983,X,X,1,15,5,20,"X,X,X,X,O,O,X,X,X,O,O,X,X,X,X,X,O,X,X,X"
exp001,0.9492,6,20,0.199938,O,O,1,3,17,20,"O,O,O,X,O,O,O,O,X,O,O,X,O,O,O,O,O,O,O,O"
exp001,1.3034,6,20,0.800041,X,X,1,17,3,20,"X,X,X,O,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O"
exp001,0.9287,7,20,0.200075,O,O,1,4,16,20,"O,O,O,O,O,O,O,O,O,O,O,X,O,O,O,O,X,O,X,X"
exp001,1.2505,7,20,0.800021,X,X,1,15,5,20,"X,X,X,O,O,X,X,X,X,X,X,X,X,O,X,X,X,O,X,O"
exp001,0.9093,8,20,0.200057,O,O,1,6,14,20,"O,O,O,O,O,O,O,X,X,O,X,O,X,X,O,O,O,O,O,X"
exp001,1.21,8,20,0.800048,X,X,1,17,3,20,"X,X,X,X,X,X,X,X,X,O,X,X,X,X,O,O,X,X,X,X"
exp001,0.8902,9,20,0.200077,O,O,1,5,15,20,"O,O,X,O,O,O,X,O,O,O,X,O,O,O,X,X,O,O,O,O"
exp001,1.177,9,20,0.800051,X,X,1,18,2,20,"X,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X"
exp001,0.8706,10,20,0.200091,O,O,1,9,11,20,"O,O,X,O,X,X,O,X,X,O,O,O,X,X,O,X,O,O,X,O"
exp001,1.1487,10,20,0.800002,X,X,1,18,2,20,"X,X,X,X,X,X,X,X,X,X,X,O,X,X,X,O,X,X,X,X"
exp001,0.8496,11,20,0.199918,O,O,1,7,13,20,"O,X,O,O,O,O,X,O,O,O,X,O,O,X,O,O,X,X,X,O"
exp001,1.1234,11,20,0.800007,X,X,1,16,4,20,"X,O,X,O,O,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X"
exp001,0.8265,12,20,0.200044,O,O,1,9,11,20,"X,O,X,O,O,X,O,X,X,O,O,X,X,X,O,O,O,O,X,O"
exp001,1.0998,12,20,0.800025,X,X,1,16,4,20,"X,O,X,O,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O"
exp001,0.7997,13,20,0.200011,O,O,1,6,14,20,"O,X,O,O,O,O,O,O,X,X,O,O,X,X,X,O,O,O,O,O"
exp001,1.0768,13,20,0.799966,X,X,1,15,5,20,"X,O,X,O,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,O"
exp001,0.7673,14,20,0.200073,O,O,1,4,16,20,"O,O,O,O,O,X,O,O,O,O,X,O,O,O,O,O,X,O,X,O"
exp001,1.0535,14,20,0.800032,X,X,1,16,4,20,"X,O,X,O,O,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X"
exp001,0.7257,15,20,0.19996,O,O,1,3,17,20,"O,O,X,O,O,O,X,O,O,O,O,O,O,O,O,O,O,X,O,O"
exp001,1.0285,15,20,0.799984,X,X,1,16,4,20,"X,O,X,O,X,X,X,X,O,X,X,X,X,X,X,O,X,X,X,X"
exp001,0.669,16,20,0.200053,O,O,1,4,16,20,"O,O,O,O,O,O,O,O,X,O,O,O,O,X,X,O,O,O,O,X"
exp001,1.0,16,20,0.8,X,X,1,16,4,20,"X,O,X,X,X,X,O,X,X,X,X,X,X,O,X,X,X,X,O,X"
exp001,0.5848,17,20,0.199979,O,O,1,0,20,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
exp001,0.9643,17,20,0.800023,X,X,1,11,9,20,"X,X,O,O,O,O,O,X,X,X,X,O,O,X,X,X,O,O,X,X"
exp001,0.4472,18,20,0.199988,O,O,1,0,20,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
exp001,0.912,18,20,0.800064,X,O,0,7,13,20,"O,O,X,X,O,O,X,X,O,O,X,O,X,O,X,O,O,O,O,O"
exp001,0.2,19,20,0.2,O,O,1,0,20,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
exp001,0.8025,19,20,0.800046,X,O,0,4,16,20,"O,O,O,O,X,X,X,O,O,O,O,O,O,O,O,O,O,O,X,O"
exp001,1.4281,1,20,0.30001,O,O,1,9,11,20,"X,X,O,O,O,X,X,O,O,O,O,O,X,X,X,X,O,X,O,O"
exp001,1.187,2,20,0.299991,O,T,0,10,10,20,"O,X,X,O,O,O,X,X,O,O,X,X,X,O,O,X,O,X,X,O"
exp001,1.8257,2,20,0.69999,X,X,1,14,6,20,"X,X,X,X,X,O,O,X,X,X,X,X,X,X,O,O,X,O,O,X"
exp001,1.1053,3,20,0.299939,O,O,1,9,11,20,"X,X,X,X,O,O,O,O,O,X,X,O,X,O,O,O,O,X,O,X"
exp001,1.4934,3,20,0.699988,X,X,1,14,6,20,"X,X,X,X,X,O,O,X,X,X,X,O,X,O,O,X,X,X,O,X"
exp001,1.0588,4,20,0.299991,O,O,1,9,11,20,"X,X,O,O,X,X,O,X,O,O,X,O,O,O,X,O,X,X,O,O"
exp001,1.3492,4,20,0.699969,X,T,0,10,10,20,"X,X,O,X,O,O,O,O,X,O,X,O,X,X,X,X,O,O,O,X"
exp001,1.026,5,20,0.299975,O,O,1,9,11,20,"O,O,O,X,X,O,O,O,X,O,X,X,O,O,O,X,O,X,X,X"
exp001,1.2671,5,20,0.699992,X,X,1,15,5,20,"X,X,X,X,X,X,X,X,X,X,O,O,X,X,O,O,X,X,X,O"
exp001,1.0,6,20,0.3,O,O,1,6,14,20,"O,O,O,X,X,O,O,X,O,O,X,O,O,O,X,O,O,O,X,O"
exp001,1.2124,6,20,0.7,X,X,1,13,7,20,"X,X,O,O,X,O,O,X,X,X,X,X,X,O,X,X,X,O,O,X"
exp001,0.9777,7,20,0.300041,O,O,1,8,12,20,"O,O,X,O,O,X,O,X,O,O,X,X,O,X,O,O,X,O,O,X"
exp001,1.172,7,20,0.700045,X,X,1,16,4,20,"X,X,X,X,X,X,X,X,X,X,X,O,X,X,X,X,O,O,X,O"
exp001,0.9574,8,20,0.300041,O,O,1,7,13,20,"O,O,O,X,O,O,X,O,X,X,O,O,X,O,O,X,O,O,X,O"
exp001,1.1398,8,20,0.700066,X,X,1,16,4,20,"X,X,X,X,X,X,X,X,X,X,O,X,X,X,O,X,O,X,X,O"
exp001,0.938,9,20,0.299956,O,O,1,7,13,20,"O,O,X,O,O,X,X,X,O,O,O,X,O,O,O,O,O,X,O,X"
exp001,1.1126,9,20,0.700085,X,X,1,16,4,20,"X,X,X,X,X,O,X,X,O,X,O,X,X,X,X,X,X,X,O,X"
exp001,0.9188,10,20,0.30009,O,O,1,9,11,20,"O,O,X,O,O,X,X,X,O,O,O,X,O,X,O,O,O,X,X,X"
exp001,1.0884,10,20,0.699956,X,X,1,14,6,20,"X,O,O,O,O,X,X,X,X,X,X,X,X,X,O,X,O,X,X,X"
exp001,0.8988,11,20,0.299924,O,O,1,9,11,20,"O,O,X,O,X,O,O,X,X,X,O,O,O,X,X,O,X,O,O,X"
exp001,1.0661,11,20,0.700047,X,X,1,15,5,20,"O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,O,O,X,X,X"
exp001,0.8774,12,20,0.300051,O,O,1,8,12,20,"X,X,O,O,O,O,O,O,O,O,O,X,X,O,O,O,X,X,X,X"
exp001,1.0445,12,20,0.699968,X,X,1,13,7,20,"X,O,X,O,X,O,X,X,X,X,X,X,O,O,X,X,O,X,X,O"
exp001,0.8533,13,20,0.300077,O,O,1,9,11,20,"X,O,O,X,O,O,O,X,X,O,O,O,X,O,X,X,X,X,O,O"
exp001,1.0228,13,20,0.699941,X,X,1,15,5,20,"X,O,X,O,O,X,X,X,X,X,X,X,X,X,X,X,O,X,O,X"
exp001,0.8248,14,20,0.299979,O,O,1,4,16,20,"O,O,O,O,O,O,O,O,O,X,O,X,O,O,O,X,O,O,O,X"
exp001,1.0,14,20,0.7,X,X,1,15,5,20,"X,O,X,O,O,X,X,X,O,X,X,X,X,X,X,X,X,X,X,O"
exp001,0.7892,15,20,0.300001,O,O,1,7,13,20,"O,O,O,O,O,O,O,O,X,O,X,X,O,X,O,O,X,X,X,O"
exp001,0.9746,15,20,0.699904,X,X,1,15,5,20,"X,X,O,X,O,X,X,X,X,X,X,X,X,X,O,O,X,X,O,X"
exp001,0.7412,16,20,0.300063,O,O,1,8,12,20,"O,O,X,O,X,O,O,O,X,X,X,O,O,O,O,O,X,X,X,O"
exp001,0.9445,16,20,0.700077,X,X,1,13,7,20,"O,X,O,X,X,X,X,X,O,X,X,X,O,O,X,O,O,X,X,X"
exp001,0.6696,17,20,0.299995,O,O,1,1,19,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O"
exp001,0.9047,17,20,0.700004,X,O,0,8,12,20,"O,O,X,X,O,O,O,O,X,O,O,X,O,O,O,X,X,X,O,X"
exp001,0.5477,18,20,0.299971,O,O,1,1,19,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O,O,O"
exp001,0.8425,18,20,0.700069,X,O,0,5,15,20,"O,O,O,O,X,O,O,X,O,O,O,O,X,O,O,O,O,X,X,O"
exp001,0.3,19,20,0.3,O,O,1,0,20,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
exp001,0.7002,19,20,0.699959,X,O,0,3,17,20,"O,O,O,O,X,O,O,X,O,O,O,O,O,O,O,O,O,X,O,O"
exp001,1.6666,1,20,0.399991,O,O,1,9,11,20,"X,X,X,X,O,O,O,O,X,X,O,O,O,O,O,O,X,X,O,X"
exp001,1.2883,2,20,0.40001,O,X,0,11,9,20,"O,X,X,X,O,X,X,X,O,O,O,X,O,O,X,X,O,O,X,X"
exp001,1.581,2,20,0.599993,X,T,0,10,10,20,"X,X,X,X,O,O,O,X,X,O,O,X,X,O,O,X,O,O,O,X"
exp001,1.1754,3,20,0.399983,O,O,1,8,12,20,"O,X,X,O,O,O,O,O,X,X,O,X,O,O,O,X,O,O,X,X"
exp001,1.3557,3,20,0.600027,X,X,1,12,8,20,"X,X,O,X,O,O,O,X,O,X,O,X,X,X,X,X,O,O,X,X"
exp001,1.1161,4,20,0.400017,O,T,0,10,10,20,"O,X,X,X,O,X,O,X,X,O,O,X,X,O,O,O,O,X,O,X"
exp001,1.2522,4,20,0.599949,X,X,1,11,9,20,"O,X,X,X,O,O,O,X,X,X,X,O,O,O,X,O,X,O,X,X"
exp001,1.0766,5,20,0.40001,O,T,0,10,10,20,"X,O,O,X,O,O,O,X,O,X,X,O,O,O,X,O,X,X,X,X"
exp001,1.1904,5,20,0.600033,X,X,1,13,7,20,"X,X,X,X,X,O,O,O,X,X,O,X,X,O,O,X,X,O,X,X"
exp001,1.0466,6,20,0.399967,O,X,0,11,9,20,"X,X,X,X,O,X,O,O,X,X,O,O,O,X,O,X,X,O,X,O"
exp001,1.1473,6,20,0.599954,X,X,1,14,6,20,"X,X,X,X,X,X,X,X,O,X,X,O,X,O,O,X,O,O,X,X"
exp001,1.0218,7,20,0.399942,O,X,0,12,8,20,"X,O,X,O,O,X,X,X,X,X,O,X,X,O,X,O,O,X,O,X"
exp001,1.1143,7,20,0.600096,X,X,1,16,4,20,"X,X,X,X,X,O,X,X,X,X,O,X,X,O,O,X,X,X,X,X"
exp001,1.0,8,20,0.4,O,O,1,8,12,20,"O,O,X,O,O,X,O,X,O,O,X,O,O,X,X,O,O,O,X,X"
exp001,1.087,8,20,0.600087,X,X,1,14,6,20,"X,O,O,X,O,O,X,X,X,X,X,X,O,X,X,O,X,X,X,X"
exp001,0.9798,9,20,0.400008,O,X,0,11,9,20,"O,O,X,O,O,X,X,X,X,O,X,X,O,X,O,O,X,O,X,X"
exp001,1.0631,9,20,0.599893,X,X,1,15,5,20,"O,X,X,O,X,X,X,O,X,X,X,O,X,X,X,O,X,X,X,X"
exp001,0.9603,10,20,0.400089,O,T,0,10,10,20,"O,O,X,X,O,X,X,X,X,O,X,X,O,O,O,O,O,X,O,X"
exp001,1.0414,10,20,0.600047,X,X,1,11,9,20,"O,O,X,O,O,O,X,X,X,X,O,X,X,X,X,X,O,X,O,O"
exp001,0.9406,11,20,0.399994,O,T,0,10,10,20,"O,O,X,O,X,O,O,X,X,X,O,O,X,O,X,X,O,O,X,X"
exp001,1.0206,11,20,0.599953,X,X,1,13,7,20,"O,O,X,X,O,O,X,X,X,X,X,O,X,X,O,X,X,X,O,X"
exp001,0.92,12,20,0.400004,O,X,0,11,9,20,"X,O,X,O,O,X,X,X,O,X,X,X,O,O,O,O,X,X,X,O"
exp001,1.0,12,20,0.6,X,X,1,14,6,20,"X,O,X,O,X,O,O,X,X,X,X,X,X,O,X,X,X,O,X,X"
exp001,0.8975,13,20,0.400085,O,X,0,13,7,20,"X,X,O,O,O,X,X,X,X,X,O,O,O,O,X,X,X,X,X,X"
exp001,0.9786,13,20,0.599901,X,X,1,17,3,20,"X,O,X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,O,X"
exp001,0.8716,14,20,0.40002,O,X,0,13,7,20,"X,O,O,X,O,O,X,X,O,O,X,O,X,X,X,X,X,X,X,X"
exp001,0.9555,14,20,0.600093,X,X,1,15,5,20,"X,X,X,X,O,X,X,X,X,O,X,X,X,X,X,O,X,O,O,X"
exp001,0.8401,15,20,0.400065,O,X,0,11,9,20,"O,O,O,X,X,X,O,X,X,X,X,O,O,O,X,X,O,O,X,X"
exp001,0.9289,15,20,0.600104,X,X,1,14,6,20,"O,X,X,X,X,O,X,X,X,X,O,X,O,O,X,X,X,X,O,X"
exp001,0.7986,16,20,0.400062,O,O,1,7,13,20,"O,O,O,O,O,X,O,X,O,X,O,X,O,X,O,O,O,X,O,X"
exp001,0.896,16,20,0.600031,X,X,1,14,6,20,"X,O,X,O,X,X,O,X,O,O,X,X,O,X,X,X,X,X,X,X"
exp001,0.7376,17,20,0.399931,O,O,1,2,18,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O,X"
exp001,0.8508,17,20,0.600065,X,O,0,9,11,20,"X,O,O,X,X,X,O,X,O,O,X,O,O,X,O,O,X,X,O,O"
exp001,0.6325,18,20,0.399993,O,O,1,1,19,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O"
exp001,0.7762,18,20,0.599965,X,O,0,4,16,20,"O,O,O,O,X,O,O,O,O,O,X,O,O,O,X,O,O,O,X,O"
exp001,0.4,19,20,0.4,O,O,1,2,18,20,"O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O"
exp001,0.6,19,20,0.599985,X,O,0,5,15,20,"O,O,O,O,O,O,X,X,O,O,O,O,X,O,O,X,O,X,O,O"
